dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
ds-1680-D/Long/short,toto_2.0_2.5b,3.6538416544596353,3.6538416544596353,1.0861392974853517,3.898600980314355,0.6044579823811849,0.8240909461329723,42.194469007711554,1.9115024599669328,1.4185434837575532,0.8060339210484224,0.6881191390007627,Database,1
ds-1681-D/Long/short,toto_2.0_2.5b,1.9621977064344616,1.9621977064344616,0.6039638519287109,3.2167481577214674,0.5008340199788411,0.2706501285927467,45.65006270358388,1.4007846752568582,0.587640366619064,0.2533676628829268,0.2410529432827908,Database,3
ds-1684-D/Long/short,toto_2.0_2.5b,5.307061258951823,5.307061258951823,0.7596373875935872,10.70204663411432,0.3715914090474446,0.5088929683222598,403.84793052521377,2.3037059836167946,2.777863886516899,0.9159889677116358,0.9180754807851276,Application Usage,1
ds-1689-D/Long/short,toto_2.0_2.5b,0.2739338874816894,0.2739338874816894,0.4020452181498209,0.8577022690128396,0.9062573115030924,1.4049456664974187,3.7192226375666633,0.523386938585297,1.3774439101005338,1.058098123010876,0.7408756781481295,Application Usage,1
ds-1691-D/Long/short,toto_2.0_2.5b,7.1986841837565105,7.1986841837565105,2.5447052001953123,10.245861468154294,0.9108613332112632,1.6731685950397108,25.71268042486442,2.683036373916036,0.9784621588821144,0.9280149043479085,0.6907804357712043,Application Usage,1
ds-1700-D/Long/short,toto_2.0_2.5b,9.268300103334088e-07,9.268300103334088e-07,0.0008830803632736,0.0034971141738217,0.008464564482371,0.0084224732882203,0.0202237667854105,0.0009627201100701,0.0089296968429207,0.0081909994914258,0.0061862732404856,"Infrastructure, Database",5
ds-1705-D/Long/short,toto_2.0_2.5b,1.2429463704427084,1.2429463704427084,0.5147349675496419,1.0420935557072517,3.0069564819335937,1.9059117163649328,11.603190082758436,1.1148750470087256,2.5416884491183898,1.1734910785639054,1.084179570472494,Database,1
ds-1708-D/Long/short,toto_2.0_2.5b,0.0556829690933227,0.0556829690933227,0.1120112737019856,0.3826306671371959,0.2303216934204101,0.2035732006078326,5.849415753879686,0.2359723905318644,0.4242048518716154,0.2013613781748146,0.2015981394550344,Database,1
ds-1709-D/Long/short,toto_2.0_2.5b,1.2878117879231772,1.2878117879231772,0.697097651163737,1.0543066507629522,0.6529674530029297,0.6397400817107635,7.698341078880962,1.1348179536485916,0.8421213691727538,0.5172995603018987,0.420853912294421,Database,1
ds-1710-D/Long/short,toto_2.0_2.5b,1.2073074340820311,1.2073074340820311,0.661938222249349,1.0080270947419172,0.5326181729634603,0.588526944086688,7.563345493209496,1.0987754247716095,0.8195578744774684,0.4937284455327468,0.4030602874761684,Database,1
ds-1712-H/Medium/short,toto_2.0_2.5b,9.485427856445312,9.485427856445312,0.5556236902872721,1.235259684372253,0.0445495347181955,0.0853347094677794,49.14683644084853,3.0798421804445293,4.189782766611161,0.7558642378066612,0.7565491942070081,Networking,1
ds-1713-D/Long/short,toto_2.0_2.5b,0.0220970431963602,0.0220970431963602,0.0356992999712626,0.2732587835799404,0.3487261136372884,0.155331239802837,83.88221444112853,0.1486507423337006,1.4491900857583075,0.3480310341856714,1.4536855208906236,Database,1
ds-1717-30T/Short/short,toto_2.0_2.5b,18.535900115966797,18.535900115966797,2.40725310643514,3.624877517162515,3.171031634012858,1.0759100755130158,104.96930212089892,4.305333914572341,1.6909481939026598,0.945464480424024,0.8869536150655806,"Database, Application Usage",1
ds-1722-D/Long/short,toto_2.0_2.5b,2.3526124674479165,2.3526124674479165,0.4953807779947917,284.2974536902187,0.8830118246011801,0.9211616892591776,10933.315380071832,1.5338228279198078,1.7664608980229064,0.5705162017615484,0.5073812074058536,"Database, Application Usage",100
ds-1724-D/Long/short,toto_2.0_2.5b,0.6366708577473958,0.6366708577473958,0.2286532592773437,2.0821754500211034,0.4161350911458333,0.2529415670398868,55.9383263240305,0.7979165731750381,1.01592489515449,0.2911263486278153,0.260455191346832,Infrastructure,100
ds-1727-H/Medium/short,toto_2.0_2.5b,3.0409046303248033e-06,3.0409046303248033e-06,0.0015409560874104,0.0050059033778507,0.0023213475942611,0.0023247757888165,0.4910500021638013,0.0017438189786571,0.0026269465141146,0.0023213471534436,0.0032362913368756,Infrastructure,1
ds-1728-D/Long/short,toto_2.0_2.5b,1.06609255472819,1.06609255472819,0.6378958384195964,0.9227015809754464,1.6393896738688152,1.2763484132750742,7.645611372239757,1.032517580832496,1.467158859611105,0.9064199469531296,0.7296409918391576,Infrastructure,16
ds-1730-D/Long/short,toto_2.0_2.5b,2.236957804361979,2.236957804361979,1.0574505615234375,3.686836974150118,4.735148111979167,1.3907050974840516,28.274273437714353,1.4956462831705828,1.3770907393662108,0.9736295218977528,0.7651184400655135,Infrastructure,5
ds-1731-D/Long/short,toto_2.0_2.5b,6.215582572565543,6.215582572565543,0.6314444895540731,7.914275520706259,3.4982538578072155,0.3407162492251017,186.3297822746506,2.4931070118559977,1.995586288368686,0.505434367328656,0.4511242648543299,Infrastructure,89
ds-1733-D/Long/short,toto_2.0_2.5b,7.1679140625,7.1679140625,0.6421992594401041,7.646813766312305,5.558766807504251,0.6752397619667974,251.80050324821903,2.6772960356486544,2.711000871681246,0.6502839913679413,0.5950726185802886,Infrastructure,100
ds-1734-D/Long/short,toto_2.0_2.5b,4.550831095377604,4.550831095377604,0.8786237080891927,6.485962139850689,0.5127330780029297,0.6682882514290795,56.09883497406688,2.133267703636279,2.1544346282745113,0.8873416771386408,0.8815474351311383,Infrastructure,1
ds-1737-D/Long/short,toto_2.0_2.5b,1.0583548990885416,1.0583548990885416,0.7266620890299479,3.189847466952657,4.304758707682292,1.0362366629262336,20.76375132237398,1.0287637722473228,0.9525638933676566,0.6728386898548694,0.5181657449439382,Infrastructure,5
ds-1738-D/Long/short,toto_2.0_2.5b,3.326311238606771,3.326311238606771,1.3998313903808597,6.388683399115982,1.205968983968099,0.9990183523692938,27.94265309632275,1.8238177646373477,0.9809464138799342,0.7529039408735603,0.5065690643620131,Infrastructure,1
ds-1742-D/Long/short,toto_2.0_2.5b,4.513140869140625,4.513140869140625,1.8951032002766928,7.1318702455708936,3.681688435872396,1.731501847529178,20.682887885768867,2.1244154182128847,1.72846939208603,1.5418961133684916,1.1798603547930149,Infrastructure,1
ds-1744-D/Long/short,toto_2.0_2.5b,2.9677879050925924,2.9677879050925924,1.0397171585648148,4.968444389296753,0.9727588794849537,1.2273646001482676,44.33363844058716,1.722726880585716,1.517620882185605,0.9159295586472592,0.7605513983880908,Infrastructure,9
ds-1746-30T/Short/short,toto_2.0_2.5b,0.6737615351091352,0.6737615351091352,0.5183195816843134,0.6985518784444399,1.5316726952268367,0.6142817888526695,4.413273104932109,0.8208297844919707,0.7589448918236236,0.4792418675388782,0.3744961650522324,Infrastructure,19
ds-1748-D/Long/short,toto_2.0_2.5b,6.403702621658643e-05,6.403702621658643e-05,0.0071688771247863,0.0548563972474008,0.0100689301888147,0.0100148514705123,0.1808424172601129,0.0080023138039311,0.0112114661025724,0.0100437979373623,0.0081548366305272,Infrastructure,1
ds-1750-D/Long/short,toto_2.0_2.5b,6.226879374186198,6.226879374186198,2.117686971028646,4.425913909928472,0.7106856028238933,1.1358031437091636,75.97256464433441,2.4953715904021583,0.9589903512524384,0.8138432688745082,0.740707888337023,Infrastructure,1
ds-1755-D/Long/short,toto_2.0_2.5b,0.8975621665396342,0.8975621665396342,0.609057815675813,1.741317180627564,2.8784005017784553,0.8574727614102455,14.207070354494116,0.9473975757514024,1.0188798191617732,0.6550119326647625,0.5324140034852247,Infrastructure,82
ds-1763-D/Long/short,toto_2.0_2.5b,0.541567611694336,0.541567611694336,0.5144683837890625,1.3283052325371747,0.9287754482693142,0.7793461794382763,12.980252148760789,0.7359127745149802,0.5371818079966383,0.3755377894385109,0.307750944898415,Infrastructure,24
ds-1771-D/Long/short,toto_2.0_2.5b,1.376126776801215,1.376126776801215,0.7829004075792101,2.4666528008030393,6.4895514594184025,0.5497308768563051,18.404785977270453,1.1730843008075829,0.7420614139645489,0.4952416318603033,0.4162207389178889,Application Usage,3
ds-1781-D/Long/short,toto_2.0_2.5b,2.8619723002115887,2.8619723002115887,1.3708307902018229,4.1371369049479965,0.7784940083821614,1.0677353895373929,42.37952265078614,1.6917364748126666,0.9407958699998932,0.7623361942547087,0.5895430476523056,"Database, Application Usage",1
