dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,eval_metrics/MAAPE[0.5],domain,num_variates,dataset_size
ds-2787-30T/Short/short,visonts,0.06868927687582994,0.06868927687582994,0.19964194000804872,0.43516847774779865,2.148352825777494,1.1292075229704754,17.406739109911946,0.26208639200811235,1.2008528684178261,0.9147388175260321,0.9147388175260323,0.6812557931825037,gauge,1,20
ds-2787-30T/Short/medium,visonts,0.25685034915748933,0.25685034915748933,0.42544363937727636,0.8846995542514886,5.977043378233469,1.6145694078432837,35.387982170059544,0.506804054006565,2.5954799939600326,2.1788114081403216,2.1788114081403216,1.011802415572301,gauge,1,3
ds-2787-30T/Short/long,visonts,0.49122062601174543,0.49122062601174543,0.6725727735830976,1.3991734676743737,10.782253990922523,1.838085471188798,55.96693870697494,0.7008713334212959,3.589350775421187,3.4444262324202484,3.4444262324202484,1.272850437380523,gauge,1,2
ds-1113-T/Short/short,visonts,0.3588368228107389,0.3588368228107389,0.39342028360647474,0.46970787217024457,1.3671488355181582,0.975117432798157,18.788314886809786,0.5990299014329242,1.3435305923284515,0.8823803042276358,0.8823803042276359,0.5588139533173384,Application Usage,3,60
ds-1113-T/Short/medium,visonts,0.34159068257158376,0.34159068257158376,0.3847726028611562,0.4573779476250356,1.3986364205801547,1.048972520978515,18.295117905001426,0.5844575968978278,1.3359059259553403,0.8794821096274295,0.8794821096274297,0.5644343019414443,Application Usage,3,12
ds-1113-T/Short/long,visonts,0.35952941465421956,0.35952941465421956,0.40267002331989227,0.4724702710551553,1.6638391404491297,1.110579403408236,18.89881084220621,0.5996077173070903,1.3862619374263898,0.9309522051816371,0.9309522051816371,0.5853393815155467,Application Usage,3,9
ds-492-T/Short/short,visonts,0.16018379057586302,0.16018379057586302,0.08591770602040599,0.827770133230373,0.17898657360011766,0.6656494921290946,33.11080532921492,0.4002296722831317,0.9334945292045826,0.20039420884096437,0.20039420884096434,0.49436218120879943,Infrastructure,4,80
ds-492-T/Short/medium,visonts,0.17931156897144712,0.17931156897144712,0.15853159967047267,0.5366271860690451,0.5911051785558277,0.9026746088529658,21.465087442761806,0.42345196772650273,1.005164128108401,0.37631252020375816,0.37631252020375805,0.6155776879082763,Infrastructure,4,16
ds-492-T/Short/long,visonts,0.21658797270192548,0.21658797270192548,0.1674271421702274,0.5996534248449009,0.6408168453812862,0.8529351106721454,23.986136993796034,0.46539012957079945,1.1118191350504263,0.39998420371171256,0.39998420371171256,0.602321998926649,Infrastructure,4,12
ds-2256-D/Long/short,visonts,4.956436335518823,4.956436335518823,0.7570595761297744,5.34612819678052,0.5412912383116316,0.770479579181505,213.84512787122063,2.2263055350779735,2.658304729081283,0.9039617517510082,0.9039617517510082,0.46834180562333855,gauge,1,1
ds-1633-D/Long/short,visonts,1.2293539653785388,1.2293539653785388,0.8458820158657138,2.8843775779712986,1.5271670895137526,1.3683616219496142,115.37510311885194,1.1087623574862824,1.2013862472490213,0.9165453839543067,0.9165453839543064,0.7161659159467703,gauge,1,1
ds-1872-D/Long/short,visonts,0.11332109081694826,0.11332109081694826,0.3130631200722784,0.9224554571275838,1.2317330588148734,1.6392041024603652,36.898218285103354,0.33663198127472715,1.2841002355882225,1.1941955862794826,1.1941955862794829,0.8280279148416614,gauge,1,1
ds-2407-H/Medium/short,visonts,0.00016468476243597046,0.00016468476243597046,0.008339461874937502,0.17955255358551797,0.3524147282925192,0.41884008055497784,7.182102143420718,0.012832956106679803,0.5423039760417572,0.35241477452519243,0.3524147745251925,0.2924723940879589,gauge,1,5
ds-2407-H/Medium/medium,visonts,7.48757970025651e-05,7.48757970025651e-05,0.00666854966423663,0.11714488935073315,0.28180416833487043,0.3046156598581144,4.685795574029326,0.008653080203174192,0.3656678757552198,0.28180420530426753,0.28180420530426753,0.2607256353201807,gauge,1,1
ds-2407-H/Medium/long,visonts,0.00022068347899653788,0.00022068347899653788,0.012620819846731484,0.18621026636669202,0.5333393045996798,0.40906586380776316,7.448410654667681,0.014855419179428694,0.6277705380171228,0.533339299935157,0.5333392999351569,0.4571717738931915,gauge,1,1
ds-133-T/Short/short,visonts,1.3911557925654507e-09,1.3911557925654507e-09,2.6955416951870835e-05,0.000203422022538784,0.0009108172839242661,0.000911324099123631,0.008136880901551359,3.729820092934042e-05,0.0012539232997971679,0.0009062106088100833,0.0009062106088100833,0.000910815819627341,Database,2,40
ds-133-T/Short/medium,visonts,5.803313436284835e-10,5.803313436284835e-10,1.8195474348283723e-05,0.00013070778629910976,0.0006149563928141405,0.0006149925431042096,0.005228311451964391,2.4090067323037588e-05,0.0008098807973946265,0.0006117112532960479,0.0006117112532960478,0.0006149560084843748,Database,2,8
ds-133-T/Short/long,visonts,5.579277153819164e-10,5.579277153819164e-10,1.8413092024778512e-05,0.00012995273402366226,0.0006221918882971421,0.0006222094163906776,0.005198109360946491,2.3620493546535313e-05,0.0007940943645917075,0.000619027395967764,0.000619027395967764,0.0006221915605353878,Database,2,6
ds-2340-H/Medium/short,visonts,642.6224159375541,642.6224159375541,1.628962162587023,24.594237999015153,16.300306962807788,0.6551580305004823,983.769519960606,25.349998341963538,20.502494683033056,1.3174670714678862,1.3174670714678858,0.5887092622228138,rate,2,22
ds-2340-H/Medium/medium,visonts,351.73299656238225,351.73299656238225,0.728699334104126,13.94345168912232,2.1664805688558437,0.8306758511987198,557.7380675648927,18.75454602389464,27.08242715574361,1.0522753581542377,1.0522753581542377,0.5623624845707768,rate,2,4
ds-2340-H/Medium/long,visonts,468.9738256174613,468.9738256174613,0.8929178491817282,16.50880716160133,0.22891668236744617,0.2565933850727642,660.3522864640532,21.655803508931765,23.69078658328782,0.9768248124641478,0.9768248124641477,0.2136904423509522,rate,2,2
