dataset,model,checkpoint,context_length,num_samples,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/MAAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
ds-860-T/Short/short,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,17.970113118489582,10.294996134440105,0.11501069863637288,1.0605760327452787,0.008784157037734986,0.008332969745000203,0.010805061459541321,42.40442292202897,4.239117021089366,24.799103536046896,0.6728198841992693,0.6756925046608285,['Application Usage'],1
ds-2257-30T/Short/short,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,0.19333251317342123,0.022146628300348917,0.06031545400619507,0.1435716000665757,0.07177042961120605,0.05968160629272461,0.06676182746887208,3.477976441608099,0.4396959326323377,0.45309858380962836,0.062153967694064234,0.05934049477933972,['Application Usage'],1
ds-849-10S/Short/long,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,254.53786458333335,0.12159393310546875,0.04639198303222656,0.09619878304654779,0.0276834233601888,0.01795687781439887,0.038704872131347656,4.140637033706812,15.954242839550028,41.63288910765872,0.12106073001954802,0.12235316080349842,['Application Usage'],2
ds-1976-30T/Short/long,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,254.59171006944445,3.315741600494625e-07,0.0004939188559850057,0.0076046595972338,0.003660606344540914,0.0036605715751647947,0.0036696838008032904,5.364664178709253,15.95593024769927,118.2550211296022,0.0036606066737624315,0.012019265539622206,['Application Usage'],1
ds-1214-5T/Short/medium,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,66.93800843253969,0.7478958856491815,0.20734478178478422,0.5629344714343122,1.7641989087301588,0.3589090498666915,0.4903768872457837,12.820013545164883,8.181565157874115,17.561940242723157,0.44507091211518546,0.38166926096091264,['Infrastructure'],28
ds-314-T/Short/short,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,0.1333867867787679,0.10889459451039632,0.2475009282430013,0.2600924764009655,1.0865109761555989,0.40104325612386066,0.4449896812438965,1.8594176862078307,0.36522155848028454,0.5699060216507423,0.3862101403782522,0.30686561905044996,['Application Usage'],1
ds-1934-H/Medium/medium,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,1047.8895833333333,2.1925094604492186,0.9343045552571615,1.345334772424945,1.939654795328776,0.7131181081136068,1.327997334798177,17.91748893027898,32.37112267644317,33.81934583732912,0.9761035842796957,0.8452761518018708,['Infrastructure'],1
ds-740-5T/Short/long,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,1.8611577917028357,0.29374121206778064,0.29927286218713833,0.6692523451981903,2.143489131221065,0.676634837962963,1.0727962917751737,7.01174288237137,1.3642425706973214,4.56170409345249,1.0006975810764385,0.815366557661327,['Application Usage'],2
ds-1099-5T/Short/short,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,0.0774466355641683,0.012679460644721984,0.050118414560953777,0.3295643409677653,0.5299057642618815,0.253743044535319,0.4096512794494629,3.4499402965512673,0.27829235628052795,1.1673420450134726,0.21022975021075127,0.1718308087969088,['Application Usage'],1
ds-1903-30T/Short/medium,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,1615,256,398.98310546875,398.96328125,14.558407592773438,778.0989930662029,0.8153827667236329,0.5858748118082683,1.4483460744222005,31118.591838517106,19.974561458734208,1.3795588959614367,1.0054879426081709,1.0054586356854676,['Infrastructure'],1
ds-2279-30T/Short/long,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,17.15679253472222,0.9385323418511284,0.34161084493001304,0.5806322797956546,1.3151802910698784,0.5974425421820746,1.038514624701606,9.995750977101263,4.142075872641907,10.79262260391585,0.8901036678458717,0.8193172596748701,['Application Usage'],1
ds-546-5T/Short/medium,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,0.0422257939974467,0.019755140940348307,0.055023630460103355,0.15797753837274897,2.039255396525065,0.2959432284037272,0.33446242014567057,1.8312032759734658,0.2054891578586245,1.1720363932688591,0.3138350366562242,0.26481652461606786,['Networking'],1
ds-2267-30T/Short/short,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,8.767997482196003,3.3447747262967686,0.3170768841594255,1.0512717758588102,0.9013466348453444,0.38133673116463385,0.45330063177614793,36.9501365273441,2.9610804585819688,8.07751568580207,0.8649523514229447,0.8480451896213003,['Application Usage'],7
ds-1117-10S/Short/long,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,355.4089236111111,1.0069744194878472,0.8090913899739584,0.7160763659709194,2.279638943142361,0.8171969943576389,1.5262055121527778,4.902460293482516,18.85229226410176,24.47287884850274,1.0503123591980237,0.8193589598444181,['Application Usage'],2
ds-1796-D/Long/short,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,77,256,2.818531290690104,1.7215628306070963,1.1520590464274088,10.16964581129948,0.593223508199056,0.5171859741210938,0.783487065633138,40.52107438936523,1.678848203587836,0.8804618163068291,0.6041904195641117,0.4927998213057452,['Application Usage'],1
ds-613-10S/Short/short,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,1.4464571126302084,1.050531717936198,0.8127608235677083,0.7430663014893452,1.702802734375,0.757451883951823,1.4073040771484375,4.192005695584206,1.2026874542582575,1.4020905654542672,0.9475148997857771,0.7327545613394306,['Infrastructure'],1
ds-245-T/Short/short,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,0.14509315490722657,0.1318142784966363,0.25827072991265193,0.45431822273136646,2.9231696234809026,0.5019541846381294,0.6543780008951823,3.279511583921829,0.38091095403942715,0.612285468481784,0.4151506098281757,0.3254610867731015,['Application Usage'],3
ds-1511-10S/Short/medium,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,241.69342592592594,0.13315139205367477,0.24607358579282407,0.922746492225692,1.253095341435185,0.40755280671296296,0.5790526891637732,10.93532500451567,15.546492399442581,19.30632348229305,0.3055850879864317,0.25636771241000894,['Application Usage'],6
ds-2308-30T/Short/medium,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,42.797146267361114,0.32998027801513674,0.06659789085388183,0.5157770637680148,0.2483721203274197,0.09854797787136502,0.14365855322943794,16.26869317093026,6.541952787001838,26.59530035468197,0.27074345656643717,0.25552212241629463,['Application Usage'],16
ds-837-10S/Short/medium,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,3619.279259259259,0.2731257007740162,0.2005542670355903,0.315388918438909,0.4719972511574074,0.242861328125,0.4277741156684028,10.009288444641882,60.160445969584195,142.131144277323,0.47381642546133645,0.4420165211525171,['Application Usage'],6
ds-1887-D/Long/short,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,157,256,8.162455749511718,2.271950276692708,0.3190911610921224,1.1164456599065133,0.09344440301259359,0.07482302188873291,0.1511268456776937,39.0206970890084,2.8570011812233678,5.817488640774478,0.6497404401597375,0.6541230435323993,['Application Usage'],1
ds-1187-T/Short/short,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,0.9808076222737631,0.36665531794230144,0.22842679023742676,0.2886532039353315,0.5435171763102213,0.2937805493672689,0.3285936991373698,3.874340370694141,0.99035732050294,1.3013993902248393,0.30016891819917835,0.25213408509322843,['Infrastructure'],1
ds-2079-H/Medium/medium,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,101.60655924479167,1.151849619547526,0.7433215459187825,12.278779035211828,1.8194821675618489,0.43217433293660484,0.5414834976196289,117.50248368113706,10.08000789904411,6.537893867532172,0.482118409562734,0.4523996447296628,['Application Usage'],1
ds-892-10S/Short/short,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,12.119803059895833,6.1703023372198614e-09,6.243854761123658e-05,0.0003584412212889108,0.0006400790810585022,0.000640078882376353,0.0006400722761948903,0.025403551360245715,3.4813507522075153,35.68852607540638,0.000640079065035643,0.0025768525932661356,['Application Usage'],1
ds-189-10S/Short/long,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,1123211.5743030303,0.931011442550505,0.5416181739267677,1.091728451085715,3.364545138888889,0.5143001893939394,0.734517518939394,26.415778901804536,1059.8167644942357,1034.3480656202642,0.5286024238098179,0.46515248821843486,['Infrastructure'],55
ds-629-T/Short/medium,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,604.9125,1.0907864040798612,0.4317218639232494,0.5821378124057031,0.23856935854311342,0.1734044251618562,0.37612813313802085,5.941593110674652,24.594968997744235,34.79420024218085,0.6107516128054808,0.560595023399173,['Infrastructure'],9
ds-379-5T/Short/short,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,7.786394755045573,6.335574198601535e-09,6.31156067053477e-05,0.0015469560217056255,4.009599021325509e-05,4.009599021325509e-05,4.009600185478727e-05,0.09674431219134726,2.790411216119512,1.7726886165313225,4.009599620504318e-05,0.00016010107739396976,['Networking'],2
ds-928-5T/Short/medium,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,2.344915262858073,1.3498999277750652,0.25222301483154297,0.45357503670524896,0.9072932561238607,0.263998810450236,0.31024405161539714,10.355869085332358,1.5313116152038007,2.311429064477362,0.3807165056565857,0.3444948759921257,['Application Usage'],1
ds-407-10S/Short/medium,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,974.1968055555556,2.4093604426727525e-07,0.00040682931741078694,0.0014273370204106798,0.0022997119691636828,0.002299701902601454,0.002303525076972114,1.0192786578145576,31.212125937775458,176.43492315329297,0.002299711961209478,0.00874013636024058,['Infrastructure'],1
ds-1436-10S/Short/short,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,1.760582275390625,0.4135538736979167,0.4241554005940755,0.5329080056212128,2.6384405517578124,0.6224977620442709,0.9102587890625,4.005108290549207,1.326869351289201,2.3775974388411223,0.7600377483610296,0.6041259590887251,['Application Usage'],2
ds-1110-T/Short/short,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,0.5768862830268012,0.1933596928914388,0.2581412209404839,0.3087949378121789,1.5710873074001737,0.429413816663954,0.6326062944200304,1.9775150398991501,0.7595303042188647,1.7087766376971987,0.5807611429321216,0.45227512549301113,['Application Usage'],3
ds-705-5T/Short/long,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,14055.778835978836,0.20379167183366403,0.15952222713086972,0.49609397041711395,1.6061652612433863,0.4422373615244709,0.6163167317708333,12.562765781063003,118.55706995358327,426.3668713272376,0.5736898939520917,0.5152631155287478,"['Application Usage', 'Networking']",7
ds-2666-H/Medium/medium,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,1016,256,0.044495066006978355,1.622086662488679e-05,0.003046363592147827,0.008485897677849385,0.008787146210670472,0.008785764376322428,0.008774166305859884,0.8127876504204198,0.2109385360880708,0.6045895222302354,0.00873145107988828,0.0089124749955944,['Application Usage'],1
ds-318-T/Short/short,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,6.404220920138889,2.2288944950810183,0.1626985196714048,0.853174006275585,0.04070910347832574,0.015191998305144134,0.03173183511804651,25.734310473534094,2.530656223223314,9.00039270067518,0.5786446042821318,0.5737820995807257,['Infrastructure'],18
ds-596-10S/Short/medium,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,4039.7674074074075,0.5262678132233797,0.5590673828125,0.6082780783474485,8.360385561342593,0.6918495912905093,1.1412603081597221,6.281149295093472,63.5591646216925,93.47040378653863,0.8221670993695357,0.6625763180157667,['Networking'],3
ds-744-5T/Short/long,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,23.140617766203704,3.014720775462963,0.27295145105432583,1.13407668371537,2.2577143916377316,0.5266115541811343,0.9099621242947049,22.28810273420275,4.810469599343052,15.21834560374271,0.8635060318757801,0.7623372847144805,['Application Usage'],1
ds-889-10S/Short/medium,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,791745.1377777777,1.1185104031032986,0.39812920464409723,0.6265715303940468,0.18888912624782986,0.1545992194281684,0.33566202799479167,59.35517713214039,889.8006168674967,1915.2818378564843,0.856966853382883,0.8984648218575634,['Application Usage'],4
ds-597-10S/Short/short,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,0.23159550984700522,0.1549487559000651,0.29175435384114584,0.403867824677071,2.5712455240885417,0.5570205688476563,0.81471923828125,2.651098125723172,0.48124371148826994,0.9564077193649759,0.5798228828987283,0.4510186592197699,['Networking'],1
ds-2223-30T/Short/medium,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,33.54291585286458,0.18454389572143554,0.0649166981379191,0.1751148624412787,0.364068857828776,0.0721105416615804,0.10587414105733235,11.709657127591209,5.791624629830958,23.27265497220091,0.26085667049565064,0.2920932141669104,['Application Usage'],1
ds-947-T/Short/long,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,1.775672893759645,0.6717618965808256,0.01990379050925926,2.26860166617966,0.15893702603862644,0.13761232164171006,0.20370116057219328,75.08685670706892,1.3325437680465302,37.67034879317372,0.562670246763614,0.4956299942716654,['Application Usage'],24
ds-2775-30T/Short/short,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,0.0007483940571546555,8.510022889822722e-05,0.002100598563750585,0.03418954227984153,0.2810715675354004,0.06606802940368653,0.07282000382741292,0.854050309335403,0.027356791792069762,1.0274460572459998,0.07889271989882184,0.075881578572895,['Application Usage'],1
ds-994-5T/Short/short,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,0.3141260782877604,0.2902248382568359,0.0340608278910319,0.2216822827134352,1.3391304016113281,0.27121016184488933,0.3051275889078776,6.7213089444573955,0.5604695159308491,7.501563741020492,0.45588468994989767,0.4286559039341842,['Application Usage'],2
ds-511-5T/Short/medium,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,1408.8614987080102,52.52435400516796,0.24772436649608365,1.0476998997171822,0.422676878936531,0.19557208078468186,0.3003636244347545,34.41338315632392,37.53480383201716,102.70354089038585,0.6778287617497365,0.6617199365109462,"['Application Usage', 'Networking']",43
ds-217-5T/Short/medium,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,116.64012858072917,0.7076993306477865,0.6188592274983724,0.7041565801835645,3.367287190755208,0.7186874389648438,1.225301996866862,5.012700394614073,10.800005952809896,17.044197134393954,0.97666230167,0.7565379664848527,['Infrastructure'],2
ds-661-5T/Short/medium,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,0.014306216438611349,0.0008450427403052647,0.02170254588127136,0.16554168486122206,0.11360618273417154,0.11125763257344563,0.11494321823120117,1.2653414872881064,0.11960859684241493,0.6467430841776746,0.11734918583029118,0.09567193647100346,"['Application Usage', 'Networking']",1
ds-2316-D/Long/short,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,157,256,1.84813601175944,1.9472011566162108,1.1624485015869142,1.5488446157116589,6.071200561523438,1.0292460123697917,1.6669204711914063,10.289018290274877,1.3594616624824107,1.6564198050863026,1.4163714752392835,1.076932096613892,['Application Usage'],1
ds-1163-T/Short/medium,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,42.51217447916667,0.4089726765950521,0.06849280993143718,0.5949261199378846,2.7581100463867188,0.474427318572998,0.5634484608968099,17.88398651350982,6.520136078270657,72.38195010329383,0.7603588470206584,0.7044469364767247,['Infrastructure'],1
ds-1015-T/Short/long,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,2201.6722222222224,0.2374672218605324,0.04706460105048286,0.41730722275727783,0.46461475513599537,0.25917587280273435,0.25313274242259837,63.51723856284935,46.92198016092482,550.5359843653248,0.5522093564513835,0.7935248891556981,"['Application Usage', 'Database']",1
ds-1348-T/Short/long,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,511.6533179012346,0.6059552981529707,0.48022054036458334,0.6656396741898795,3.017681206597222,0.6149270516854746,0.99139863944348,8.652801870931377,22.619755036278235,30.752995146794717,0.6528903572800615,0.5439571715259532,['Application Usage'],24
ds-1120-5T/Short/short,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,2.8660990397135415,0.40551503499348956,0.2552359580993652,0.4540104516468493,0.22588246663411457,0.20380496978759766,0.2747800827026367,6.204083822310811,1.6929557110903821,2.7669293967381967,0.41715200872851965,0.3721483844316774,['Application Usage'],1
ds-379-5T/Short/long,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,1884.4275462962962,1.2845542827293414e-07,0.00029455751732543664,0.006756421924500604,0.00018712607798752963,0.00018712607798752963,0.00018710102196092959,4.290756937217832,43.4099936223941,27.577438337872778,0.0001871260761210663,0.0005421566533741634,['Networking'],2
ds-2231-30T/Short/short,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,0.7299730210077195,0.19007234346298946,0.20255670093354725,0.3921320369068323,1.4094157445998419,0.2897489865620931,0.4411320005144392,5.758201933163698,0.8543845861248431,1.1112626863805164,0.26345712139392197,0.22383220344535282,['Application Usage'],1
ds-514-5T/Short/long,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,685.039231824417,0.2694231281882287,0.29140819240826477,0.4765082136817633,4.153799350565843,0.5368647990076303,0.846166489840535,5.096854967951944,26.173254131353577,61.758066032558425,0.6876029361446231,0.5481741695714332,['Application Usage'],81
ds-2502-H/Medium/medium,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,988.45175,0.4995269368489583,0.23809012858072917,1.1236858055857484,0.6525599772135416,0.23703959147135417,0.3399766438802083,27.800848805709762,31.43965251080234,52.18357472843706,0.39518229448072856,0.3578399851907835,['Networking'],25
ds-2407-H/Medium/long,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,563,256,12.965974934895833,1.3484272898899184e-05,0.003313087754779392,0.04888200129704466,0.1400067435370551,0.13851818508572047,0.12900848388671876,8.463437126404838,3.600829756444455,152.16634456478084,0.14000674482453662,0.13197052035731438,['Networking'],1
ds-1481-T/Short/medium,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,0.07937180201212565,0.030180339018503824,0.13214519023895263,0.2361868324771681,5.218990071614583,0.6271279652913412,0.8326109568277995,1.729685105391526,0.28173001617173427,1.5042671738428566,0.7055750557175438,0.5572131557575584,['Application Usage'],2
ds-1005-10S/Short/medium,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,123.59190972222223,0.5933279079861111,0.20051154242621527,0.3681271977784252,0.9438454182942708,0.36109032524956597,0.46298997667100694,10.3507278563379,11.117189830268359,30.823366160746875,0.5559355184196019,0.5265625706727097,"['Application Usage', 'Database']",1
ds-81-5T/Short/medium,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,0.02004530562294854,0.0012925154632992214,0.026820765601264104,0.05309847738905865,0.08256431155734592,0.08131427764892578,0.08445809682210287,0.5446898223413706,0.1415814451930356,0.42623153259734503,0.08074402695970846,0.06989526073063687,['Database'],1
ds-1607-5T/Short/short,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,0.23261537551879882,0.1224700133005778,0.1613046964009603,0.2989755289921801,0.9167030334472657,0.2892047246297201,0.3343832015991211,3.7907422273063105,0.48230216205071985,0.9796979602404438,0.3276574199238321,0.27938882097314827,['Application Usage'],1
ds-849-10S/Short/medium,toto,ds-data-science-us1-prod/ray/foundation-models/TOTO/base-no-dual-softmax-no-tsmixup-1746214361/TorchTrainer_37d72_00000_0_2025-05-02_19-32-43/checkpoint_000026,2048,256,954.578125,0.12161432054307726,0.046311102973090275,0.09793730180904206,0.027445348103841145,0.01771498892042372,0.038461825052897136,4.2458524092753125,30.896247749524537,80.62432478525467,0.12084967202281913,0.12227841363344027,['Application Usage'],2
