dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates,dataset_size
ds-14-10S/Short/long,chronos_2,0.3249684660065158,0.3249684660065158,0.3576400141460905,0.7303406590294705,2.0884276406035664,0.6052573885756486,6.664941095425307,0.5700600547367933,0.6206019487389571,0.3893486096452963,0.3136068300152309,['Infrastructure'],81,2
ds-15-T/Short/short,chronos_2,0.0013719912618398,0.0013719912618398,0.0278457721074422,0.0666833467056006,1.996371332804362,0.7650440748789672,0.4532689205099598,0.0370404004006418,0.7554026354807212,0.5678872098961686,0.4464883912277511,['Infrastructure'],1,20
ds-15-T/Short/medium,chronos_2,0.0032335658868153,0.0032335658868153,0.0445793390274047,0.1033284593539489,4.1967005411783855,1.0267397365403932,0.8423767359359006,0.0568644518729881,1.0495534923994183,0.8228058026405749,0.6678340699128896,['Infrastructure'],1,4
ds-15-T/Short/long,chronos_2,0.0039999184785065,0.0039999184785065,0.0528339491950141,0.1204819237360277,2.6540120442708335,1.3908254643170002,0.8852285472665793,0.0632449087160902,1.1380959142272171,0.9507500750971304,0.7438816832843366,['Infrastructure'],1,3
ds-16-T/Short/short,chronos_2,0.6288804796006945,0.6288804796006945,0.4356061299641927,0.5218790139810452,66.07412109375,0.6142910263732877,3.968383022448632,0.7930198481757531,0.5029721166824761,0.2762827913222598,0.2202675428382927,['Infrastructure'],3,20
ds-16-T/Short/medium,chronos_2,0.5876541985405817,0.5876541985405817,0.4358495076497395,0.5370166632584549,41.5032958984375,0.636660964785359,4.944445053314972,0.766586067275281,0.528208747307794,0.3003179059445596,0.2423733210063805,['Infrastructure'],3,4
ds-16-T/Short/long,chronos_2,0.5903342164592978,0.5903342164592978,0.4624620602454668,0.6098274754673171,58.33901427469136,0.6666255980251657,5.641266103089875,0.7683321003702096,0.5416647562461735,0.3260301099163558,0.2582383657192455,['Infrastructure'],3,3
ds-17-5T/Short/short,chronos_2,8.810383557526318e-08,8.810383557526318e-08,0.0002082856371998,0.0006081851934759,0.0005005897954106,0.000500531699648,0.0045418707691831,0.0002968229027134,0.0007132848029855,0.0005005239768786,0.000396057163678,['Infrastructure'],1,20
ds-17-5T/Short/medium,chronos_2,1.86989503466369e-07,1.86989503466369e-07,0.000356600433588,0.0009981879315433,0.0008568226049343,0.0008567101641493,0.0064076480825335,0.0004324228294925,0.0010388639425466,0.0008567062307645,0.0006454923585698,['Infrastructure'],1,4
ds-17-5T/Short/long,chronos_2,2.890289815022024e-07,2.890289815022024e-07,0.0004507456388738,0.0012493187330808,0.0010831809706158,0.0010827391556565,0.007906962490516,0.0005376141567166,0.0012915136736934,0.0010828289186402,0.0008386293336754,['Infrastructure'],1,3
ds-18-5T/Short/short,chronos_2,0.0372237205505371,0.0372237205505371,0.1178624153137207,0.2400938180024682,2.0976998647054037,0.6296363959008904,2.2252626369069164,0.1929344980829947,0.661554601069553,0.4041393525714672,0.3289308124585843,['Infrastructure'],1,20
ds-18-5T/Short/medium,chronos_2,0.1138548692067464,0.1138548692067464,0.2105816523234049,0.4248926562020568,2.597981262207031,0.7261232819894815,6.30933117084625,0.3374238717203429,0.9424917438931608,0.5881962877086611,0.512687948383546,['Infrastructure'],1,4
ds-18-5T/Short/long,chronos_2,0.1122743041427047,0.1122743041427047,0.2282021557843243,0.4571297077736351,2.21576990198206,0.8261146868968124,6.022412424048369,0.3350735801920299,0.9084307511044698,0.6186875600995054,0.5062820876307728,['Infrastructure'],1,3
ds-19-T/Short/short,chronos_2,0.245054931640625,0.245054931640625,0.2326058959960937,0.4335272697610401,1.4968162027994791,0.460368511197705,4.16116341141548,0.4950302330571588,0.6578299226151784,0.3091025726206032,0.2510968984038924,['Infrastructure'],40,20
ds-19-T/Short/medium,chronos_2,0.2148723093668619,0.2148723093668619,0.2333649698893229,0.4311465529627156,3.1814605712890627,0.4637288559702767,4.563106646777745,0.4635432119736648,0.6258242693268387,0.3150633166337089,0.2572542398944366,['Infrastructure'],40,4
ds-19-T/Short/long,chronos_2,0.2068550618489583,0.2068550618489583,0.231860193323206,0.4244638713931662,2.7529806857638888,0.4687100726790797,4.671488042623633,0.4548132164405057,0.6149758204051721,0.3135098265705136,0.2589057293504387,['Infrastructure'],40,3
ds-20-T/Short/short,chronos_2,0.797982660929362,0.797982660929362,0.710168202718099,0.6322627225153871,4.337981669108073,0.4506323456429933,3.910144997495416,0.8932987523384112,0.4904020061193568,0.3898672312968801,0.3015393717248308,['Infrastructure'],1,20
ds-20-T/Short/medium,chronos_2,1.1129496256510416,1.1129496256510416,0.8284449259440104,0.7442056745653406,10.509328206380207,0.6609232330383262,4.769450801442167,1.0549642769549317,0.6846468032114938,0.5376411150351967,0.4209384240372972,['Infrastructure'],1,4
ds-20-T/Short/long,chronos_2,0.9797878689236112,0.9797878689236112,0.7837946008752894,0.704718695804123,8.837277560763889,0.6802503495666837,4.923147639840699,0.9898423454892256,0.677253477469888,0.5362749143678565,0.419409081691662,['Infrastructure'],1,3
ds-21-10S/Short/short,chronos_2,1.0932769886363636,1.0932769886363636,0.7819827769886364,0.7210428562574279,3.185162168560606,1.2985096195628574,4.535408041795291,1.0455988660267204,1.1908707950997055,0.890628788576876,0.6901172796105376,['Infrastructure'],55,20
ds-21-10S/Short/medium,chronos_2,1.240596985479798,1.240596985479798,0.8386381786616162,0.7753459385887628,2.931709595959596,1.510433916184187,5.027573197581222,1.1138208947042598,1.28582002246281,0.9681428736450202,0.7513481479299335,['Infrastructure'],55,3
ds-21-10S/Short/long,chronos_2,1.2693356218434344,1.2693356218434344,0.8465415088383839,0.7833362519784243,3.0913986742424244,1.5032232872278537,5.095004052575948,1.126647958256453,1.3006278746257849,0.9772666566820772,0.7589596740262331,['Infrastructure'],55,2
ds-22-10S/Short/short,chronos_2,1.2400908854166666,1.2400908854166666,0.62696484375,0.935232468872959,4.255376822916666,0.8772676207298816,7.995603327280385,1.113593680575041,1.165742440041262,0.6563251386230924,0.5294879829355079,['Infrastructure'],50,20
