dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,eval_metrics/MAAPE[0.5],domain,num_variates,dataset_size
ds-106-10S/Short/short,timesfm_2_0_500m,0.3073363119084362,0.3073363119084362,0.15263835620313,0.3582221118328634,0.5241991177720028,0.244782088683693,6.147494491234369,0.5543792130919378,0.7003396950937618,0.1928259525581907,0.165115791917183,0.1701233790278607,Database,57,1140
ds-106-10S/Short/medium,timesfm_2_0_500m,0.6821795538185987,0.6821795538185987,0.4073426758099914,0.913376049039068,1.354821753189398,0.6027075408525848,23.304028818709984,0.8259416164709215,1.0345914791114792,0.5102458249678523,0.4749802577522069,0.3766482052944837,Database,57,171
ds-106-10S/Short/long,timesfm_2_0_500m,0.9838967525741,0.9838967525741,0.55259008225405,1.2002773243274312,1.812868529830358,0.790477005747814,35.88159658458695,0.9919156983202252,1.242494032282665,0.6921857176592329,0.6603709632443656,0.4807526391809074,Database,57,114
ds-107-5T/Short/short,timesfm_2_0_500m,0.0246711071175709,0.0246711071175709,0.0423704057819237,0.1105574221650718,0.5198385638934301,0.2006064655417377,3.248651628176445,0.1570703890539871,0.6872904324582289,0.1853995185768578,0.1713602750178352,0.1549495711887602,Database,1,20
ds-107-5T/Short/medium,timesfm_2_0_500m,0.0588903306364027,0.0588903306364027,0.1551633489982108,0.400496818849399,5.582143962321905,0.6678992990761761,12.417134008058513,0.2426733002132759,0.8300540539403953,0.5307298608694955,0.5064056802043668,0.500760362291681,Database,1,4
ds-107-5T/Short/long,timesfm_2_0_500m,0.0552626965417295,0.0552626965417295,0.1690924180518922,0.4311196466514061,1.057689239083759,0.815958870253982,15.758160505726172,0.2350801917255673,0.6500995417116026,0.4676144879563927,0.4603520361065017,0.5038869281861891,Database,1,3
ds-108-T/Short/short,timesfm_2_0_500m,4.103605503966271e-05,4.103605503966271e-05,0.0030110091680594,0.0096968576057182,0.0043853295227751,0.0043622469072805,0.183720122590991,0.0064059390443293,0.0055704696506485,0.002618310145075,0.0022221467156456,0.0043823004907894,Database,3,60
ds-108-T/Short/medium,timesfm_2_0_500m,0.0023683221240338,0.0023683221240338,0.026491734212871,0.0932469858635999,0.0232930760902532,0.0230612007109396,2.380552030645875,0.0486654099338931,0.0423184153325806,0.0230366540181926,0.0212788013709839,0.0232445725766716,Database,3,12
ds-108-T/Short/long,timesfm_2_0_500m,0.0091340892863619,0.0091340892863619,0.053324814663356,0.1947093202693864,0.0404876292882215,0.0385177255414617,5.624537756924472,0.0955724295304976,0.083107767384476,0.0463701332553057,0.0435930448222997,0.0402555485712005,Database,3,9
ds-109-5T/Short/short,timesfm_2_0_500m,0.1382943965217286,0.1382943965217286,0.0943527479477362,0.7221712183329104,0.0615425814166261,0.0786359306235454,25.30499441919374,0.3718795457157177,0.255743714180944,0.0648869304088553,0.0678238652943626,0.0485637065822839,Database,3,60
ds-109-5T/Short/medium,timesfm_2_0_500m,1.2690484873262664,1.2690484873262664,0.6370762677511175,4.706695749967919,0.4118371141890893,0.6028012382808619,169.1982992013237,1.1265205223724362,1.086774709038932,0.614598990227655,0.6016004169159896,0.295607752035021,Database,3,12
ds-109-5T/Short/long,timesfm_2_0_500m,1.2263229174786785,1.2263229174786785,0.6102719216498017,4.440201980601146,0.39326297446482,0.5710796650559157,151.40231959334142,1.107394652993538,1.1183780003073929,0.6163247127241077,0.6000483881863325,0.2850181214080984,Database,3,9
ds-110-5T/Short/short,timesfm_2_0_500m,0.0257686797072911,0.0257686797072911,0.0604930379997186,0.1281127544075054,0.369277661392622,0.1815918958570239,1.2509658875736578,0.1605262586223547,0.4230200235158441,0.1594117160444568,0.1309412426370381,0.1831974668717406,Application Usage,1,20
ds-110-5T/Short/medium,timesfm_2_0_500m,0.4833496590094288,0.4833496590094288,0.1110296164625076,0.2291289117324553,1.8184286336919184,0.2382322867135784,5.591741693916879,0.6952335283985006,1.7274595205658303,0.2758773278163797,0.255250895338538,0.2296670804151336,Application Usage,1,4
ds-110-5T/Short/long,timesfm_2_0_500m,0.4311508678591824,0.4311508678591824,0.1062334363081703,0.2175764511801699,1.638766493761629,0.233878123691935,6.083088345579676,0.6566207945680539,1.6393682892168535,0.2652302945305257,0.2501781281234065,0.2259269755637994,Application Usage,1,3
ds-111-T/Short/short,timesfm_2_0_500m,1.3452771242822317,1.3452771242822317,0.1569587945935955,0.9533507126092432,0.2777338911356152,0.3679572518670599,30.439846950329244,1.159860821082526,4.817680216036264,0.6519551878135744,0.6202911076154207,0.2758276794528698,Application Usage,28,540
ds-111-T/Short/medium,timesfm_2_0_500m,1.0066569879571747,1.0066569879571747,0.1770831490064667,1.0006153445019406,0.5523821390692567,0.6417408061625025,29.68382146874799,1.0033229729041266,4.340504290690973,0.7660844900688671,0.7417066067341032,0.4374783654518755,Application Usage,28,108
ds-111-T/Short/long,timesfm_2_0_500m,0.9575016511069744,0.9575016511069744,0.1933879027364127,1.586648682981335,1.1143265476935948,0.8349970934978406,45.75991124429517,0.9785201332149353,4.317431742083,0.8532671341833815,0.8297092698476474,0.5587054612488221,Application Usage,28,81
ds-112-5T/Short/short,timesfm_2_0_500m,0.0268823978710034,0.0268823978710034,0.0616012428105827,0.1298632230392128,0.3807441720721982,0.1854257798839896,1.2743093825362009,0.163958524850047,0.4319174963249534,0.162276737910312,0.1333294808447135,0.186262322676421,Application Usage,1,20
ds-112-5T/Short/medium,timesfm_2_0_500m,0.527697284708467,0.527697284708467,0.1156366621116732,0.2377119188691463,0.5142903820573109,0.249269557067904,5.743057487644568,0.7264277560146412,1.802606263896291,0.2869485227301253,0.264901481931041,0.2385270068887231,Application Usage,1,4
ds-112-5T/Short/long,timesfm_2_0_500m,0.4707582508973285,0.4707582508973285,0.1112523931251771,0.2270159827202499,0.4855756466574959,0.2467379066370429,6.354761930750231,0.6861182484800477,1.712173842015254,0.2776247939659125,0.2620577631020391,0.2362664480098688,Application Usage,1,3
ds-113-5T/Short/short,timesfm_2_0_500m,1.402472855883392,1.402472855883392,0.5922924397099468,0.7557781334634801,8.592931875772992,0.790027398234778,9.97441622598486,1.1842604679222353,1.2717009008012738,0.6360246326878014,0.517326220832637,0.5813489841262149,Application Usage,1,20
ds-113-5T/Short/medium,timesfm_2_0_500m,1.938850088504225,1.938850088504225,0.7111329504157946,0.927513258561056,2.97690351209673,0.8414139308218658,24.93617815278136,1.3924259723605508,1.525234967226473,0.7789605076687297,0.7246845875507799,0.585367171224371,Application Usage,1,3
