dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates,dataset_size
ds-1447-5T/Short/short,timesfm_2_5_200m,0.0004703816957771,0.0004703816957771,0.0090459922949473,0.0271878348467245,0.0305849373340606,0.0288475692743329,0.2866476637620657,0.0216882847587626,0.0558711308010709,0.0233033559065698,0.0196956809159949,['Application Usage'],1,20
ds-1447-5T/Short/medium,timesfm_2_5_200m,0.0011959960063298,0.0011959960063298,0.0202235301335652,0.0591057595271689,0.0671741167704264,0.0594622008973068,0.9533177395746112,0.034583175191556,0.09531650351653,0.0557391324080411,0.0477787519592329,['Application Usage'],1,4
ds-1447-5T/Short/long,timesfm_2_5_200m,0.0035682316179628,0.0035682316179628,0.0445304482071488,0.1317175974301802,0.1236145302101417,0.1245468903364128,2.735707796557504,0.0597346768465593,0.1656920404933147,0.1235185526570625,0.1091640424589818,['Application Usage'],1,3
ds-1448-5T/Short/short,timesfm_2_5_200m,1.6566439686963955e-05,1.6566439686963955e-05,0.0015502085288365,0.0063052822780119,0.0017021479705969,0.0017069908170968,0.0682339004697884,0.0040701891463375,0.0044415750491467,0.0016916578751261,0.0014145919970878,['Application Usage'],1,20
ds-1448-5T/Short/medium,timesfm_2_5_200m,3.739339299499989e-05,3.739339299499989e-05,0.0030830370883146,0.0121553923420339,0.0033838719129562,0.0033947622111024,0.2707692343841175,0.0061150137362887,0.0067181921177219,0.0033871445525044,0.0032243752879209,['Application Usage'],1,4
ds-1448-5T/Short/long,timesfm_2_5_200m,0.0001255872486918,0.0001255872486918,0.0073913644861291,0.0296987105152928,0.0080471497994882,0.0081112457064237,0.8746882084377942,0.011206571674326,0.0123190553203199,0.0081251100375217,0.0076608858619236,['Application Usage'],1,3
ds-1449-5T/Short/short,timesfm_2_5_200m,1.653783256188035e-05,1.653783256188035e-05,0.0015498763571182,0.0063041382780797,0.001701804002126,0.0017066269669441,0.0681826213916465,0.0040666734024114,0.0044377363546595,0.0016912945728891,0.0014143689976368,['Application Usage'],1,20
ds-1449-5T/Short/medium,timesfm_2_5_200m,3.759906782458226e-05,3.759906782458226e-05,0.00314904799064,0.0124262729701304,0.0034555114805698,0.0034664714781373,0.2710940805457131,0.0061318078757069,0.0067366517534929,0.00345967129075,0.0032324082991064,['Application Usage'],1,4
ds-1449-5T/Short/long,timesfm_2_5_200m,0.0001257275679597,0.0001257275679597,0.0074007577366299,0.0297365465651638,0.0080575413174099,0.0081216417138639,0.8754793892303802,0.0112128305061529,0.0123259492537652,0.008135444859445,0.0076681940020979,['Application Usage'],1,3
ds-1450-5T/Short/short,timesfm_2_5_200m,1.6570091247558594e-05,1.6570091247558594e-05,0.0015511554976304,0.0063090910201143,0.0017031802485386,0.0017080219420237,0.0681671960901342,0.0040706376954426,0.0044420494251057,0.0016926854959882,0.0014154430058246,['Application Usage'],1,20
