dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,eval_metrics/MAAPE[0.5],domain,num_variates
ds-1203-5T/Short/long,naive,1.3941512496383102,1.3941512496383102,0.6293276186342592,1.136381001935565,4.460486291956019,0.8510416666666667,16.289317117938698,1.180741821753727,2.1997505043481547,1.1724525387224558,1.3646519304062068,0.4892376935040509,Infrastructure,1
ds-1204-5T/Short/short,naive,1.9842993418375647,1.9842993418375647,0.3155138969421386,1.2608815326010243,0.8796180089314779,0.1188454310099283,45.82375222177102,1.4086516041369368,2.5227604547414666,0.5650552484300619,0.9965496851218628,0.0803802331288655,Infrastructure,8
ds-1204-5T/Short/medium,naive,1.857279798719618,1.857279798719618,0.308100594414605,1.1831578077626912,0.7948433770073785,0.1218219439188639,44.0250012594427,1.3628205306347634,2.3591506423557003,0.53334661379429,0.9839643018474168,0.0818556043836805,Infrastructure,8
ds-1204-5T/Short/long,naive,1.818971082899305,1.818971082899305,0.3095071368747287,1.182780074252451,0.8199697706434462,0.1247384813096788,44.10954525118199,1.348692360362179,2.3346936568431955,0.5357814505711882,1.045948468206972,0.0846863216824001,Infrastructure,8
ds-1205-5T/Short/short,naive,2.433275069313488,2.433275069313488,0.2443724840536885,1.2657831494397684,1.5152482306820223,0.0547951829844507,62.636886906487085,1.5598958520726594,7.50422387551185,1.1756078631257294,2.5926252073143785,0.0357243515979284,Infrastructure,29
ds-1205-5T/Short/medium,naive,2.05654226719648,2.05654226719648,0.2116569957513918,1.115550803003087,1.0568038765041308,0.0494913035425646,58.87740746978081,1.4340649452505558,6.388565698668875,0.9429033374108422,2.3814374822611986,0.0295699503229952,Infrastructure,29
ds-1205-5T/Short/long,naive,1.929244367616539,1.929244367616539,0.1953004176893758,1.0295468847190494,1.0002673386613985,0.0444470440899884,59.287378770428255,1.388972414274862,6.5602379002744176,0.9224209126818044,2.612191667827757,0.0263707244989972,Infrastructure,29
ds-1206-5T/Short/short,naive,1.36135982937283,1.36135982937283,0.4375286526150174,1.4871005437351543,0.9985211690266927,0.3667031182183159,30.751092836764126,1.1667732553383412,2.337956260601948,0.876710918675786,1.318564757032509,0.2385659535725911,Infrastructure,3
ds-1206-5T/Short/medium,naive,3.4911573621961804,3.4911573621961804,0.6867393493652344,2.529908816750665,1.347435760498047,0.4656996409098307,48.88708235103391,1.8684639044402704,2.824928692620931,1.038280529671156,1.283024161126756,0.2760017818874783,Infrastructure,3
ds-1206-5T/Short/long,naive,3.2815031828703702,3.2815031828703702,0.5890544750072338,2.170092345160367,1.1183176299672068,0.4012048791956018,48.3876001194102,1.8114919770372624,2.84709995825827,0.9258097703241688,1.2850973639553571,0.2279817557629243,Infrastructure,3
ds-1207-10S/Short/short,naive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infrastructure,1
ds-1207-10S/Short/medium,naive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infrastructure,1
ds-1207-10S/Short/long,naive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infrastructure,1
ds-1208-10S/Short/short,naive,0.1995496877034505,0.1995496877034505,0.4063650258382161,0.6664477166971042,4.27071044921875,1.3071035766601562,3.366961348675551,0.4467098473320803,1.161187494462116,1.0563142697844536,0.7491670087116384,0.8134088134765625,Application Usage,1
ds-1208-10S/Short/medium,naive,0.2299931504991319,0.2299931504991319,0.4170639377170139,0.6715345576549978,7.668702256944444,1.3312258572048612,5.627102194555592,0.4795760111798045,1.548896580085694,1.3470000411775374,1.0288909838460467,0.9127596706814236,Application Usage,1
ds-1208-10S/Short/long,naive,0.3599486965603298,0.3599486965603298,0.5042153591579861,0.808635492070059,7.933658854166667,1.27829345703125,6.716116345432174,0.5999572456103267,1.937694347215924,1.6284747927762333,1.2356178898904435,0.9485221354166666,Application Usage,1
ds-1209-5T/Short/short,naive,6.123629914289751,6.123629914289751,0.6780288552338223,1.1242256025160178,4.022942683381855,0.6602604512148683,18.675794839708537,2.4745969195587696,2.0734970579581176,0.568129227603143,0.5925632137453847,0.4571400552425744,Application Usage,53
ds-1209-5T/Short/medium,naive,6.244073064072327,6.244073064072327,0.7063860431407233,1.3364328317496552,3.15259956023978,0.7130616002112814,23.812325018886856,2.4988143316525795,2.325990605336491,0.6575307654008523,0.6965999536898638,0.4948989964131289,Application Usage,53
ds-1209-5T/Short/long,naive,6.51189017732355,6.51189017732355,0.8180665427367225,1.621856931167284,3.507529153563941,0.8301059682914046,26.23352678686985,2.5518405470020165,2.4804310590874628,0.7951741590548779,0.7988057489928004,0.5681997878996331,Application Usage,53
ds-1210-5T/Short/short,naive,1.991524739583333,1.991524739583333,0.3385966186523437,1.0196477799083046,1.3643246256510415,0.2050393473307291,37.95260108469941,1.4112139241034058,4.700684501056753,1.1278487621361295,1.8547350901321664,0.123788818359375,Application Usage,25
ds-1210-5T/Short/medium,naive,2.159186848958333,2.159186848958333,0.3674352620442708,1.09067283925048,1.17743994140625,0.2339501546223958,39.32275275441791,1.469417180026943,4.294005927064076,1.0737380877781153,1.6987509222528387,0.1360916442871093,Application Usage,25
ds-1210-5T/Short/long,naive,1.97896484375,1.97896484375,0.3745005063657407,1.0403377105065996,1.100029441550926,0.2517470160590278,38.421089165552935,1.4067568531021983,4.267696822081146,1.136127126276556,1.811507431083468,0.1476210123697916,Application Usage,25
ds-1211-5T/Short/short,naive,0.3334657033284505,0.3334657033284505,0.2172608269585503,0.6057403506571817,1.6680211385091146,0.4956211090087891,19.51327002881488,0.5774648935896022,1.887105608646896,0.7099896974587712,1.2497926498847611,0.3259419547186957,Application Usage,12
ds-1211-5T/Short/medium,naive,2.455480278862847,2.455480278862847,0.533128187391493,1.271933613186173,1.9345072428385417,0.5801343705919054,30.15663540192569,1.566997217247959,3.108395222202339,1.0575469389917125,1.486398181158022,0.3730771382649739,Application Usage,12
ds-1211-5T/Short/long,naive,3.3248978226273147,3.3248978226273147,0.7002335159866898,1.68642910519982,2.6507432725694446,0.7286545741705247,37.062383291731045,1.8234302351961027,3.578471981040991,1.3742044904036064,1.8400542779670432,0.4797444661458333,Application Usage,12
ds-1212-5T/Short/short,naive,1.1776036580403646,1.1776036580403646,0.3680395338270399,0.920035832206792,3.328402370876736,0.3798372904459635,23.364920005946026,1.0851744827631935,2.4244461046049803,0.8222567230437868,0.980412027280518,0.2499316533406575,Application Usage,12
ds-1212-5T/Short/medium,naive,0.9507652000144676,0.9507652000144676,0.319287618001302,0.7688193154367761,2.48193517614294,0.3486775716145833,20.09877109048448,0.9750718947926188,2.202759836844233,0.7212944451491086,0.9191681254752352,0.2265693805835865,Application Usage,12
ds-1212-5T/Short/long,naive,1.0052379466869212,1.0052379466869212,0.3422704343442563,0.7889717694106093,3.110285101996528,0.3774550826461227,19.9608330517298,1.0026155527852745,2.2649830061407896,0.7732143343882443,0.9799096603509394,0.237378184000651,Application Usage,12
ds-1213-10S/Short/short,naive,0.1104942067464192,0.1104942067464192,0.1351788965861002,0.2391205151066878,0.4169140625,0.3269532775878906,1.378212308838625,0.3324066887811063,1.961547192765112,0.7976968998182861,0.6230446607626674,0.2035689290364583,Application Usage,4
ds-1213-10S/Short/medium,naive,0.0658066940307617,0.0658066940307617,0.1012151675754123,0.1775268574088755,0.3716179741753472,0.2542718844943576,1.633870504261467,0.2565281544602107,1.4779622786639843,0.5831414490151653,0.5085696782910512,0.1795663113064236,Application Usage,4
ds-1213-10S/Short/long,naive,0.0944611612955729,0.0944611612955729,0.1161806488037109,0.2029042468091573,0.4404798719618055,0.2445396084255642,1.8560944388751683,0.3073453453292776,1.7707406342023355,0.6693636291264327,0.5988211618623752,0.1854882134331597,Application Usage,4
ds-1214-5T/Short/short,naive,1.924245480128697,1.924245480128697,0.3677572704496837,1.082762551630609,5.7247901553199405,0.6733157384963263,27.735782127656567,1.3871717558142167,2.860292028710593,0.7583006104029094,0.7686545282477615,0.4783258983067104,Infrastructure,28
ds-1214-5T/Short/medium,naive,1.2844450451078868,1.2844450451078868,0.3217763264973958,0.8777471184869061,5.822291976686508,0.6210695296999008,20.987221646855183,1.13333359833188,2.432729999023388,0.6907012406567065,0.6962688943512864,0.4508912586030505,Infrastructure,28
ds-1214-5T/Short/long,naive,1.0416052439856152,1.0416052439856152,0.3145558675130208,0.7919347087073335,2.9821622333829363,0.6215647379557292,18.916408969451624,1.02059063487062,2.190724300264699,0.6752023379471591,0.6950069987387938,0.4571334112258184,Infrastructure,28
